nodes,degrees_nodes,degree_centrality,pagerank_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality
2789,2,0.0002623638987275351,3.798530528263455e-05,7.351421292200863e-06,0.18307356084440068,8.605480803186011e-09
3559,15,0.0019677292404565133,0.00017251162969971848,9.438907627718211e-05,0.21859318097095173,0.0003492170278924487
4904,38,0.004984914075823167,0.0003655074285979365,0.00023473687489560985,0.22564603498801172,0.00022440865136355494
6565,11,0.001443001443001443,0.0001269179048427984,7.6066476444203e-05,0.20590459726649019,0.00014211080137089651
5355,32,0.0041978223796405615,0.00034404707983085167,0.00019064232913142378,0.2216632742076185,0.0004824500361320405
620,1,0.00013118194936376755,2.926937971686624e-05,3.7203955162807315e-06,0.17966908645234278,0.0
110,89,0.011675193493375311,0.0009435447774359809,0.00043123488045946685,0.24263161245146095,0.008463306851607507
2835,52,0.006821461366915913,0.0005094930825305813,0.00027158676331381795,0.22670631970260224,0.0006909099627917971
3316,6,0.0007870916961826052,9.213431865923376e-05,3.8344356428688814e-05,0.20403083346715914,0.00011155581616211422
6712,64,0.008395644759281123,0.0006397304369581461,0.0004507263059897265,0.23520518358531317,0.0060013229892311665
1850,33,0.004329004329004329,0.0003850420365628446,0.00016524216386704161,0.2336909871244635,0.0046999162885283
4860,33,0.004329004329004329,0.00032417020361927447,0.00021449953971882236,0.2258599745192735,0.00048791417465348405
4606,20,0.002623638987275351,0.00020241367699283075,0.00012403809396731858,0.21859944941500345,2.470054044537647e-05
14,4,0.0005247277974550702,6.913134113457262e-05,9.62010587499807e-06,0.17835751052877866,2.9767666931055567e-07
5862,19,0.0024924570379115836,0.00027331150036100007,0.00020808198097026041,0.2142194744976816,0.0006576723574347156
2155,8,0.0010494555949101404,0.00011960484667243086,5.9213771377054514e-05,0.1969665650353987,4.508789643148524e-05
6438,8,0.0010494555949101404,0.00011549461928798689,6.46766223148113e-05,0.19710407239819006,3.5109200323702754e-05
3086,14,0.0018365472910927456,0.00020670129719505426,3.937605394596988e-05,0.19786637595390127,0.00025293771110303416
15,5,0.0006559097468188378,0.00010605695757298533,6.207448530387599e-05,0.22044534412955466,0.00010325132337375662
3530,175,0.022956841138659322,0.0027190464788557044,0.0016320982188626138,0.2577601947656725,0.034571942771581175
7580,23,0.0030171848353666535,0.00047513749850129215,7.432131387704696e-05,0.22873345935727787,0.00263289081582521
3029,3,0.0003935458480913026,7.791840941326387e-05,4.698810456581504e-06,0.19607490097227223,1.1037655375250047e-05
4375,12,0.0015741833923652105,0.0002715625024339814,3.17407591029662e-05,0.21397294111042497,0.0006785915776515626
16,34,0.0044601862783680965,0.00045388819057593465,0.000622303135220504,0.2348718264727631,0.001610059615797761
7296,16,0.0020989111898202808,0.00022804669090076765,0.00013709674509983824,0.21226296884136664,0.00019185646005260264
2626,29,0.0038042765315492587,0.00037823514268923433,0.0004402147152401664,0.22089889594018952,0.001228250455163351
131,26,0.0034107306834579563,0.00035464001636993767,0.0005215202692947857,0.21510807607652802,0.0016643898449083738
6323,52,0.006821461366915913,0.000666702081434076,0.0006697720190442421,0.23704095276594422,0.0032027586663738792
1799,53,0.00695264331627968,0.0007804668035600867,0.0006680258663387719,0.24167776298268975,0.009976269192380935
3103,79,0.010363373999737637,0.0010463700482209542,0.007746555030496924,0.25760340632603407,0.03335147239922643
5578,108,0.014167650531286895,0.0015036616496945496,0.0010967708377212409,0.24250039764593606,0.015125535098464885
7435,33,0.004329004329004329,0.0004206763626097309,0.00044932583356812266,0.22670631970260224,0.0012444483895074504
1677,78,0.01023219205037387,0.0009706930514674963,0.0011060605464784565,0.24022311158730658,0.009087361838051537
5072,12,0.0015741833923652105,0.00021160150466890734,0.00024171804022535742,0.22147007553747822,0.002520528132585488
4008,15,0.0019677292404565133,0.00019314825305907494,0.00031958332011977137,0.21690758024129297,0.0002838654974607942
3410,36,0.004722550177095631,0.0005006126835603178,0.0005556991719627494,0.2299131378935939,0.0021792735970912057
6446,80,0.010494555949101404,0.0009897737535991481,0.0011447271494827293,0.23929558011049723,0.004943000068270272
4184,5,0.0006559097468188378,8.970449196398743e-05,3.138045275905749e-05,0.19481216457960643,0.00021085948715657336
5725,58,0.007608553063098517,0.0007682009145581234,0.0007165815900765059,0.2415628862059131,0.006348529114364104
1349,55,0.007215007215007215,0.0006798019366969864,0.0006669806501862342,0.23128033980582524,0.0022941978343725238
5088,1,0.00013118194936376755,3.097373408876609e-05,1.6121307068956054e-05,0.19020410200109786,0.0
6544,42,0.005509641873278237,0.0004873096433143652,0.0006170788971222725,0.2239753195240194,0.0009444522843060162
2530,5,0.0006559097468188378,8.781784527936183e-05,7.324943224873395e-05,0.21669177634384149,6.493005453517697e-05
1956,46,0.006034369670733307,0.0006306918787059113,0.00025010554804291875,0.22747075674385295,0.003451608297547494
38,7,0.0009182736455463728,0.00013565582103356908,0.00014219057109166427,0.2122688794831811,0.0004119999624854218
550,44,0.005772005772005772,0.0005776805852076932,0.0005239510253113128,0.23164580041327337,0.0030916271742714454
6567,24,0.003148366784730421,0.00032502760215281,0.00048763754900205483,0.23100700021212764,0.0010194707781953447
4968,11,0.001443001443001443,0.00015805881621497236,0.00013444764710828682,0.21867469879518073,0.0011292612867428394
1005,84,0.011019283746556474,0.0010107579821515584,0.0012897344117592648,0.23953619909502263,0.005488370051139929
6126,32,0.0041978223796405615,0.0003904704760944438,0.0005278746190745622,0.22732830346226104,0.00107068171486959
1905,23,0.0030171848353666535,0.0002783996953638489,0.0004162386465701157,0.23750623130608176,0.0022120686554282427
3699,4,0.0005247277974550702,6.385113369267314e-05,7.051924303967708e-05,0.19640832732144697,2.678855567454566e-07
773,1,0.00013118194936376755,3.097373408876609e-05,1.6121307068958663e-05,0.19020410200109786,0.0
1016,13,0.0017053653417289782,0.00019207911326507907,0.0004051442746618106,0.2459190915542938,0.0015267982777158733
2751,21,0.0027548209366391185,0.0002795581729651993,0.0002540831293446263,0.2265782903340863,0.0008085637214282719
3324,10,0.0013118194936376755,0.00015918383317744094,0.00011047479011893034,0.22114882506527414,0.0008864252717519047
766,32,0.0041978223796405615,0.0004585025425265381,0.0004315820482414769,0.25120279443748766,0.009658527109451046
6101,119,0.015610651974288339,0.0017762813264083851,0.0017431327001266221,0.27329437493277886,0.051804797126635244
17,7,0.0009182736455463728,8.544098056713759e-05,0.021381347920966562,0.22427844302568478,8.100737815074855e-06
6105,60,0.007870916961826053,0.000616022271142904,0.12879117617564456,0.243585237258348,0.0012585643132041646
4242,12,0.0015741833923652105,0.00012837807955614884,0.02918568009631879,0.20359489343517975,1.0551173565209603e-06
7237,216,0.02833530106257379,0.0025805027648334988,0.2561335356705388,0.28567681007345225,0.08558851292049027
1334,71,0.009313918404827495,0.000718791639883516,0.16253336433834634,0.2528861464968153,0.005394245964935407
951,63,0.008264462809917356,0.0007073653896230445,0.1394075636953201,0.2457209167391935,0.002542123691675265
1337,5,0.0006559097468188378,6.648072977711648e-05,0.015452343657144589,0.22241998074285882,1.8614474546891646e-08
3165,38,0.004984914075823167,0.00039310477974787805,0.09384379669023891,0.2417697431018078,0.0004483280706978093
18,24,0.003148366784730421,0.0004034026839202574,8.08749967759961e-05,0.22247191011235956,0.0014665867277693255
6372,4,0.0005247277974550702,0.00010035649947496853,3.5385253714606812e-06,0.1913739863931916,0.00021777698477255773
4042,24,0.003148366784730421,0.0003853848208131748,4.402728726539129e-05,0.2275726184434427,0.0017575988457700122
3596,14,0.0018365472910927456,0.0002406734397598331,0.00011414230886777126,0.23510362694300518,0.0018139319699931797
7185,3,0.0003935458480913026,7.37145580841085e-05,9.411228210381236e-06,0.1990963226076055,3.998119921994996e-05
5139,12,0.0015741833923652105,0.00026047769772516113,6.0232464423596974e-05,0.21372697451425687,0.0008495355130072483
615,11,0.001443001443001443,0.00020870125953254362,6.296871542528669e-05,0.21802425351790414,0.0006577405047002516
2788,7,0.0009182736455463728,0.00012491430265734846,9.40158144778335e-06,0.20689374406296648,0.00043835676619748793
3163,13,0.0017053653417289782,0.00020095343766190913,0.0004268146303073958,0.22876778104555548,0.0005411942491289618
5534,37,0.004853732126459399,0.0005751185470006248,0.0005898938647278483,0.2482657547630679,0.004005406692092431
6816,4,0.0005247277974550702,0.0001161468459761304,2.6829433343913144e-06,0.18953257086026853,0.00013552800051342786
6436,19,0.0024924570379115836,0.00034124697615226006,7.63742184944467e-05,0.21763211237045707,0.000917962227443613
421,20,0.002623638987275351,0.0003226854739697704,7.518663705463589e-05,0.23519067012217698,0.0027781914603095424
4775,10,0.0013118194936376755,0.00018840739292043921,0.0001105480553891727,0.22715894868585731,0.0006046485260965575
1384,53,0.00695264331627968,0.0008100493117020034,0.00014798775041937492,0.23862889341054938,0.004665407296333815
3755,38,0.004984914075823167,0.0005974540889686603,0.0002249733241421348,0.23109804159340328,0.0021196775060112784
3820,7,0.0009182736455463728,0.00013018962143110025,9.199408257750952e-06,0.19996852128747933,5.6717008750742114e-05
4212,13,0.0017053653417289782,0.0002395384220492038,6.108546345799182e-05,0.22419928825622776,0.0008790678318765319
478,5,0.0006559097468188378,9.534411809426555e-05,1.0487405723433931e-05,0.19792802617230099,1.2449569263271972e-05
6136,8,0.0010494555949101404,0.00013751379986460556,0.00016945042915304773,0.23304799755426475,0.00039541238771814474
6399,12,0.0015741833923652105,0.00023222313885223122,2.4002460273815984e-05,0.21068487093029684,0.0006930148166617906
3581,10,0.0013118194936376755,0.0001917408387914339,1.6509361150715664e-05,0.19936708860759494,0.00014380062001393592
7614,5,0.0006559097468188378,0.0001099368059947904,4.062089254139701e-06,0.18933015423589897,4.6559055401305186e-05
4085,14,0.0018365472910927456,0.00025898799532856194,5.58796364351036e-05,0.21471424950004225,0.0009207322289700457
19,4,0.0005247277974550702,0.00014140910286512319,2.0562337122720874e-07,0.1605416675441737,8.62987215733988e-05
2625,2,0.0002623638987275351,7.732813309298953e-05,6.233189217436586e-08,0.15006791739669664,0.0
2692,3,0.0003935458480913026,0.0001297012694994994,5.0091211453628163e-08,0.14948524365133836,0.00026248093326645847
1501,3,0.0003935458480913026,9.501660017423655e-05,2.200467633611816e-06,0.1747833264548081,0.0003297056598623029
6703,7,0.0009182736455463728,0.0002079105489528699,5.624435190625571e-06,0.1865273563668396,0.0006807543756558835
20,6,0.0007870916961826052,0.00012682421313023708,0.00016881868039925982,0.21408110536957986,0.0006031403742617204
2689,3,0.0003935458480913026,7.58497559436744e-05,1.3284253109954442e-05,0.18626756261453878,1.0316931990293592e-05
1316,36,0.004722550177095631,0.0005132478474741916,0.005030582723273009,0.23499491353001017,0.0047141461734319
5941,3,0.0003935458480913026,8.076223860569915e-05,0.00021915013885526159,0.21097641979408835,0.0002793965249853016
4151,16,0.0020989111898202808,0.00020499974491876391,0.000989173839248963,0.22183744143410064,8.348102596342849e-05
4462,3,0.0003935458480913026,8.729843005888126e-05,2.8778571497991297e-05,0.18888448386936915,0.0002695809570797028
6463,20,0.002623638987275351,0.0003695779483181552,0.00023564811840898987,0.24831427733802405,0.006836299594752392
21,2,0.0002623638987275351,5.4131429257774576e-05,4.284060461851536e-07,0.15503040409997762,8.28994650706919e-08
3026,3,0.0003935458480913026,7.699856133524296e-05,5.118416981119131e-07,0.1571169462879756,5.076293563670676e-06
5764,21,0.0027548209366391185,0.0003138839090582571,1.6025181295668148e-05,0.1834568733153639,0.0012030076311791236
22,1,0.00013118194936376755,3.311134017478452e-05,3.417451122463421e-05,0.21547289275821133,0.0
5127,119,0.015610651974288339,0.0018858456199523778,0.001319179976459488,0.27464332036316474,0.038412349470904675
23,5,0.0006559097468188378,0.00010957821393679586,9.102588948479534e-05,0.20563243505705267,0.0002391192534263871
4248,18,0.0023612750885478157,0.00030570603395134856,0.0029751270651820682,0.23792877430631418,0.0032046466579228115
7317,8,0.0010494555949101404,0.00017098906335454587,1.7460391961877454e-05,0.21475659229208924,0.0008744570788172213
1854,8,0.0010494555949101404,0.00017140343894768903,3.0260416628427983e-05,0.2025400536705901,0.00037526832833882276
646,6,0.0007870916961826052,0.00013815319457843078,0.000444013096262169,0.20001049510665653,0.0003202425237516521
3493,4,0.0005247277974550702,9.539663607296647e-05,4.6855143078128844e-05,0.20270162469752973,0.00010042693215725835
24,1,0.00013118194936376755,3.382573513751552e-05,1.1512105644782846e-07,0.14766387726638772,0.0
3643,12,0.0015741833923652105,0.00019990816541936467,4.443820470119698e-06,0.1732421253579383,0.0007505234749511124
25,1,0.00013118194936376755,3.0365266971299964e-05,0.0039344179951833124,0.21475054229934923,0.0
3544,100,0.013118194936376755,0.0012635803054458353,0.15187358216043814,0.2734708520179372,0.033015711246112224
26,1,0.00013118194936376755,5.3130173735990405e-05,4.5487688357002716e-07,0.14542714334770498,0.0
5345,3,0.0003935458480913026,0.00011963920987973697,1.755883127677054e-05,0.17017144387891775,0.00031923703287555324
27,7,0.0009182736455463728,0.0001272640141042206,2.71562596983162e-05,0.19513631127607833,0.0003009620386015918
4066,1,0.00013118194936376755,3.508324763943106e-05,7.035066620462851e-07,0.16327885706941975,0.0
6339,39,0.005116096025186935,0.000545307756848151,0.0004821454245957912,0.22877464661924912,0.002752864771226045
1558,16,0.0020989111898202808,0.00022666451854599242,6.679715096306586e-05,0.20319872051179527,8.961494295823729e-05
1896,7,0.0009182736455463728,0.0001289487426276455,4.104074256351126e-06,0.18184203621096826,3.2355550456730766e-05
4329,25,0.003279548734094189,0.00033993247182575645,0.00015830670486376508,0.21680887372013652,0.0010377858753781288
6396,5,0.0006559097468188378,9.108822596389022e-05,1.375144639453707e-05,0.1826174448410512,9.30052471829133e-06
3565,30,0.003935458480913027,0.00039695950981562505,0.0003224581559474818,0.22589343922242636,0.0016573945338877153
28,3,0.0003935458480913026,5.155366023772781e-05,0.0039021820403197724,0.22134789047301026,0.00011960128587876112
7224,71,0.009313918404827495,0.0008702015266114372,0.0038700768562000254,0.24374880092089277,0.003947135661027277
1658,36,0.004722550177095631,0.00046051264342503195,0.0015381248539988518,0.22315573770491803,0.0008579777306932176
4900,100,0.013118194936376755,0.0012610486336099135,0.14522103123633245,0.26914521766761995,0.02838720978188801
29,8,0.0010494555949101404,0.00011950766049046882,1.6718264246861888e-05,0.199252443933295,2.8445254240471706e-05
4626,6,0.0007870916961826052,9.248597771538235e-05,1.1313146693597094e-05,0.19086129193790685,1.7199019704765994e-06
907,26,0.0034107306834579563,0.0003574165230933596,5.169707824432639e-05,0.21547898352036635,0.0004929618890906478
2838,28,0.0036730945821854912,0.00039373989966550924,5.080723179190137e-05,0.21690758024129297,0.0007662577846752639
7287,12,0.0015741833923652105,0.0001762654214340999,2.2241977263499473e-05,0.20285265706910774,0.0005156356456949034
543,36,0.004722550177095631,0.0005873593318743396,0.0003562524380656163,0.24235391365168182,0.010466315943298825
7579,36,0.004722550177095631,0.0005551997109199316,6.147244825252642e-05,0.21584506045247331,0.002172374920011357
6652,18,0.0023612750885478157,0.00024818811943680614,3.778611679294058e-05,0.20897527276714734,0.000192625534332888
2711,38,0.004984914075823167,0.0005389894085636803,5.377601103202765e-05,0.2122156955541327,0.00188813971973526
30,8,0.0010494555949101404,0.0001167958720681348,0.009933116117305801,0.21175,0.00010570207014278107
7075,32,0.0041978223796405615,0.00034493108327922437,0.08903585004749666,0.24444444444444444,0.0004131686040063066
2644,27,0.0035419126328217238,0.00032701811140020383,0.049966073074812704,0.2426779574684834,0.000903278936204277
3525,2,0.0002623638987275351,4.759433632175072e-05,0.00044351876172968747,0.18871614596227163,5.535156961646024e-07
924,12,0.0015741833923652105,0.000162457944420749,0.01634616077098431,0.22919422730006014,0.0019141403346628898
683,11,0.001443001443001443,0.00019288611063658718,0.011062176754979877,0.22641677557324463,0.0007376086921321932
3499,23,0.0030171848353666535,0.00025484511944800023,0.06037017724425569,0.24029126213592233,0.00019303756931155313
5564,29,0.0038042765315492587,0.0003806604331363045,0.037600045763831504,0.2458873621056706,0.003282745942965284
5854,98,0.01285583103764922,0.0012182159057236228,0.1186070231103825,0.25571955719557193,0.009525129600580396
